24	3	
24	1	
24	0	
24	0	
24	0	
23	0	
22	0	
22	0	
22	0	
22	1	
22	0	
21	0	
15	0	
15	4	
21	4	
22	4	
23	4	
23	0	
23	0	
22	0	
22	4	
23	3	
23	0	
23	0	
23	1	
23	3	
24	3	
24	1	
23	0	
23	0	
23	0	
23	1	
23	3	
23	2	
23	1	
23	1	
22	2	
22	1	
22	1	
22	0	
22	1	
22	1	
23	1	
23	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	3	
24	3	
24	2	
24	1	
24	1	
24	0	
24	0	
24	0	
24	1	
24	2	
24	2	
24	2	
24	1	
24	1	
24	1	
24	1	
24	1	
24	1	
24	1	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	2	
24	1	
24	0	
24	0	
24	0	
24	0	
24	0	
19	0	
19	0	
18	1	
18	2	
18	2	
13	2	
13	2	
13	2	
12	2	
12	2	
17	2	
17	2	
17	2	
17	2	
17	1	
16	1	
16	1	
17	3	
17	3	
18	1	
18	0	
