561	2	
562	2	
562	2	
563	2	
563	2	
563	2	
563	1	
438	1	
437	0	
437	1	
436	3	
441	3	
442	3	
442	3	
442	2	
568	1	
568	3	
568	4	
573	4	
573	4	
574	4	
574	2	
574	0	
573	0	
573	1	
573	3	
573	3	
574	1	
574	0	
574	0	
568	1	
568	1	
593	2	
568	3	
568	2	
593	2	
593	2	
593	2	
592	2	
592	2	
567	2	
567	2	
567	2	
567	2	
568	2	
568	2	
568	2	
568	2	
558	2	
557	2	
557	2	
552	2	
558	3	
558	3	
558	3	
583	3	
583	2	
583	2	
583	2	
583	3	
583	2	
583	2	
583	1	
583	2	
583	2	
583	2	
583	2	
583	2	
583	2	
588	2	
588	2	
588	2	
588	2	
588	2	
588	2	
588	2	
588	2	
588	2	
583	2	
583	2	
578	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
453	2	
452	2	
452	2	
451	2	
451	2	
451	1	
451	1	
450	1	
450	3	
326	3	
301	3	
301	2	
301	2	
301	2	
301	3	
301	4	
306	4	
307	4	
312	4	
318	4	
318	3	
323	2	
323	2	
323	2	
323	2	
323	2	
323	2	
448	2	
448	2	
448	2	
448	2	
443	2	
438	2	
433	2	
433	2	
433	2	
433	2	
433	2	
433	2	
433	2	
458	2	
