408	2	
408	2	
408	2	
408	2	
408	2	
408	2	
408	2	
408	2	
408	1	
408	1	
408	1	
403	3	
408	3	
408	3	
408	2	
408	2	
408	2	
408	2	
408	2	
408	2	
408	2	
408	2	
283	2	
283	2	
283	1	
283	1	
278	0	
278	1	
278	1	
282	2	
282	2	
282	2	
282	2	
277	2	
277	2	
277	2	
277	2	
277	2	
277	2	
277	2	
277	2	
277	2	
277	2	
277	2	
278	2	
278	2	
278	2	
278	2	
278	2	
279	2	
179	2	
178	2	
178	2	
177	2	
176	3	
151	4	
151	4	
156	4	
156	3	
156	2	
156	2	
156	2	
156	2	
156	2	
156	2	
150	3	
150	2	
150	2	
150	1	
150	2	
150	2	
150	2	
150	2	
150	2	
150	2	
125	2	
125	2	
125	2	
125	2	
125	2	
125	2	
0	2	
0	2	
0	2	
